,Drill Running Load,Total Weekly Running Load,Running 7 Day Load,Running 28 Day Load,Full%,AvgWellScore,month
56,21.23076923076923,128.5,868.1923076923077,729.6153846153846,0.9473684210526315,26.496351984813526,2
57,16.3,105.6,911.2,1149.2,0.9450631674816129,28.88235294,1
58,20.655172413793103,195.79310344827587,1043.0689655172414,1055.5172413793102,0.9446885661941347,25.66666667,5
59,23.136363636363637,140.27272727272728,836.9090909090909,1082.3181818181818,0.9449961556347874,29.63636364,1
60,54.53125,83.53125,1208.78125,1165.40625,0.9473684210526315,28.125,2
61,72.9090909090909,115.75757575757575,1530.4545454545455,1144.5151515151515,0.9473684210526315,28.9375,3
62,79.36842105263158,209.05263157894737,1418.6842105263158,1462.1052631578948,0.8421052631578947,29.23076923,4
63,27.03846153846154,247.57692307692307,864.2307692307693,1001.9615384615385,0.944515974304346,27.5,5
64,55.55555555555556,258.037037037037,1343.9259259259259,1135.7407407407406,0.9445046160198229,26.46153846,10
65,35.72727272727273,196.04545454545453,737.2727272727273,1026.3636363636363,0.9455465319221603,27.54545455,1
66,23.379310344827587,141.79310344827587,1339.7241379310344,1162.3793103448277,0.9473684210526315,28.07142857,2
67,49.1764705882353,190.0,1612.235294117647,1187.235294117647,0.9473684210526315,28.76470588,3
68,29.833333333333332,251.44444444444446,1189.3333333333333,1468.7222222222222,0.8947368421052632,26.93333333,4
69,24.28,287.84,791.4,967.24,0.9448369781934078,24.33333333,5
70,95.38461538461539,399.53846153846155,1331.1538461538462,1144.1538461538462,1.0,25.84615385,10
71,40.5,40.5,981.6,1170.4,1.0,27.33333333,11
72,26.210526315789473,262.05263157894734,688.4736842105264,992.3157894736842,0.9451105831463322,25.75,1
73,44.93333333333333,209.13333333333333,1116.4666666666667,1126.5,0.9473684210526315,26.5,2
74,30.870967741935484,233.2258064516129,1446.1612903225807,1167.1935483870968,0.9473684210526315,27.26666667,3
75,74.0,74.0,853.0,1498.0,0.9485068827622127,24.0,5
76,38.09090909090909,74.9090909090909,1024.3636363636363,1143.909090909091,0.9462699746811054,26.25,11
77,29.272727272727273,29.272727272727273,634.6363636363636,946.4545454545455,0.9472249178146563,26.0,1
78,37.3125,264.125,1259.0625,1182.625,0.9473684210526315,26.75,2
79,49.285714285714285,306.85714285714283,1276.3809523809523,1183.3333333333333,0.9473684210526315,27.3125,3
80,39.25,39.25,1086.5,1187.25,0.9457774085887458,30.0,4
81,86.14814814814815,119.03703703703704,1263.148148148148,1172.4444444444443,1.0,31.0,10
82,51.90909090909091,126.81818181818181,995.2727272727273,1130.3636363636363,0.9462513347776534,26.8,11
83,31.3125,38.4375,1376.75,1456.4375,0.9448548310203035,30.66666667,4
84,33.7,213.9,1290.9,1167.8,1.0,27.72727273,10
85,24.235294117647058,171.88235294117646,811.8823529411765,1084.0,0.9451093234751214,28.14285714,11
86,44.666666666666664,74.88888888888889,709.0,962.3333333333334,0.946501527878497,29.625,1
87,55.6,91.86666666666666,1345.0,1492.9333333333334,0.9453103200178591,30.66666667,4
88,17.74074074074074,214.11111111111111,657.3703703703703,980.5555555555555,0.9443844868976922,30.6,11
89,29.636363636363637,110.77272727272727,637.6818181818181,922.4545454545455,0.9458841581130342,29.42857143,1
90,65.1842105263158,106.73684210526316,1300.157894736842,1159.157894736842,0.9473684210526315,28.78571429,3
91,28.0,92.83333333333333,881.1666666666666,1117.5,0.9457799467590033,28.0,4
92,37.55,259.1,1186.45,1149.4,1.0,25.88235294,10
93,18.545454545454547,143.63636363636363,596.7727272727273,874.7727272727273,0.9466296450538048,22.42857143,1
94,34.529411764705884,163.7058823529412,1245.7058823529412,1187.5294117647059,0.9,26.9375,3
95,33.1,138.45,1122.15,1413.2,0.9457250739014552,25.0,4
96,46.4,335.4,1215.0,1167.2,1.0,26.83333333,10
97,12.4,12.4,568.8,848.8,0.9465296200976827,28.0,11
98,50.270270270270274,67.48648648648648,1245.6756756756756,1151.6486486486488,0.9473684210526315,27.125,3
99,18.058823529411764,114.0,1158.1764705882354,1189.1176470588234,0.9473684210526315,27.20696754758822,3
100,55.484848484848484,194.15151515151516,993.4242424242424,1181.6666666666667,0.9473684210526315,26.84870018519851,3
101,56.175,346.4,950.9,1181.85,0.9473684210526315,26.398042473201407,3
102,62.027027027027025,190.32432432432432,1139.4054054054054,1116.6486486486488,0.9473684210526315,28.15384615,3
103,45.625,284.375,1311.625,1163.5,0.9441702889881994,25.8,3
104,35.2,43.6,1234.05,1180.1,0.9473684210526315,27.462380901333066,3
105,55.77777777777778,113.38888888888889,1198.2777777777778,1209.9444444444443,0.9473684210526315,27.274702763479812,3
106,31.52173913043478,186.2173913043478,601.695652173913,863.4347826086956,0.9463181307539298,24.375,1
107,32.53846153846154,213.94230769230768,823.5961538461538,1377.0,0.9453860160390954,27.0,4
108,38.0,50.4,608.5,851.9,0.9444444444444444,25.8,11
109,60.72727272727273,60.72727272727273,2091.4545454545455,1548.909090909091,0.8947368421052632,27.70588235,12
110,38.55172413793103,225.82758620689654,1278.3793103448277,1152.0,0.9473684210526315,27.0,3
